frames,neutral,happy,sad,angry,fearful,disgusted,surprised
73,0.9985529184341431,2.2616895876126364e-05,0.0005709094693884254,0.0007340748561546206,2.6661909942049533e-06,9.005601953049336e-08,0.00011669797822833061
74,0.9966838955879211,0.00016085639072116464,0.0005330009735189378,0.0021594923455268145,5.758618954132544e-06,1.279988623537065e-06,0.0004558420623652637
75,0.9938077330589294,0.0003216015757061541,0.0009988578967750072,0.0028289398178458214,8.33365265862085e-06,1.3032870356255444e-06,0.0020332876592874527
76,0.9871220588684082,0.0036207297816872597,0.007955954410135746,0.00017984694568440318,5.220037928665988e-05,4.537481436273083e-05,0.001023998949676752
77,0.8012359142303467,8.825069380691275e-05,0.1573479324579239,0.04100114852190018,2.2823312974651344e-05,8.724514373170678e-06,0.0002952548093162477
78,0.9763051271438599,0.00019777791749220341,0.01444934494793415,0.0075984979048371315,2.2234691641642712e-05,2.233281065855408e-06,0.0014247822109609842
79,0.9807215332984924,0.0009496518177911639,0.01378841232508421,0.0002629579103086144,9.955277346307412e-05,1.6173175026779063e-05,0.004161815624684095
80,0.9722113013267517,0.0002825520059559494,0.016576528549194336,0.009012687020003796,0.00011362224904587492,8.075342520896811e-06,0.0017952623311430216
81,0.9796141386032104,1.6018777387216687e-05,0.01637345366179943,0.0038874351885169744,5.241212420514785e-06,1.3552393340887647e-07,0.00010361285967519507
82,0.9854012727737427,6.88292711856775e-05,0.011920981109142303,0.0025493279099464417,9.410469829163048e-06,1.6971874572391243e-07,5.0064434617524967e-05
83,0.9228710532188416,0.0008354086894541979,0.06714183837175369,0.00664986576884985,0.00023647381749469787,2.3264813080459135e-06,0.0022630547173321247
84,0.9523400068283081,0.006071894895285368,0.038103681057691574,0.00022450096730608493,0.0005227001965977252,7.083780656103045e-05,0.002666530665010214
85,0.9923852682113647,0.0001400663168169558,0.005209203343838453,0.0021012146025896072,1.1388009625079576e-05,2.72628085440374e-07,0.0001527006970718503
86,0.9951186776161194,5.6135482736863196e-05,0.004552158527076244,0.00021907432528678328,1.965439651030465e-06,2.0590997351632723e-08,5.204305853112601e-05
87,0.9277845621109009,0.003796987934038043,0.06574887037277222,0.0006910540978424251,0.0006710051675327122,4.357305442681536e-05,0.0012638765620067716
88,0.8584330677986145,0.001837556716054678,0.12257007509469986,0.008299053646624088,0.0010074658785015345,0.000885557325091213,0.006967300549149513
89,0.9919788837432861,0.00032671805820427835,0.003889846382662654,0.0031829122453927994,1.3227356248535216e-05,1.0141719030798413e-05,0.0005983897717669606
90,0.9882014989852905,8.26835967018269e-05,0.006132443435490131,0.0055199917405843735,5.693530624739651e-07,4.899444775219308e-06,5.794470780529082e-05
91,0.9930143356323242,0.0014865463599562645,0.0013842870248481631,0.00398900406435132,2.506997589080129e-06,2.5572946924512507e-06,0.00012076343409717083
92,0.9673503637313843,7.28444429114461e-05,0.024075381457805634,0.008224841207265854,8.600121873314492e-06,1.0848294778043055e-06,0.00026685569901019335
93,0.9837642908096313,0.002774238819256425,0.010650203563272953,0.0015719420043751597,0.00017972583009395748,2.5298630134784617e-05,0.0010342801688238978
94,0.8774816393852234,0.001120935776270926,0.12021107226610184,0.0007263527368195355,0.00017254256817977875,1.4905355783412233e-05,0.0002725687809288502
95,0.9704909324645996,0.00262717274017632,0.01698162406682968,0.009736569598317146,7.635277142981067e-06,4.5893571950728074e-05,0.00011015880591003224
96,0.901105523109436,0.003886430524289608,0.039762817323207855,0.05220040678977966,4.3018124415539205e-05,3.200089849997312e-05,0.0029697634745389223
97,0.993895947933197,0.0013244189321994781,0.0006843660376034677,0.00047837872989475727,1.1515441656229086e-05,8.359429557458498e-06,0.0035970385652035475
98,0.9900903105735779,0.0003393073275219649,0.006088979542255402,0.003387842094525695,4.603315574058797e-06,2.6020636141765863e-05,6.29107016720809e-05
99,0.9952069520950317,0.0002554511884227395,0.0008272010600194335,0.003680058056488633,2.6787975571096467e-07,1.2997285921301227e-05,1.725342372083105e-05
100,0.9959263801574707,0.00021040556021034718,0.0015534525737166405,0.0021383538842201233,7.510363388973929e-07,1.5277773854904808e-05,0.0001552607718622312
101,0.9856783151626587,0.000685892766341567,0.010520759969949722,0.0011938228271901608,1.1697068657667842e-05,1.1777948202507105e-05,0.0018978064181283116
102,0.9817699790000916,0.00022616476053372025,0.014519801363348961,0.0034677935764193535,7.901991807557351e-07,1.6125616184581304e-06,1.386683106829878e-05
103,0.999028742313385,0.00049756740918383,0.00018791462935041636,8.066320879152045e-05,1.5656164578103926e-06,8.561676168028498e-07,0.0002027477603405714
104,0.9854016304016113,0.0012977676233276725,0.008702726103365421,0.004463389981538057,7.270993592101149e-06,5.2558607421815395e-06,0.00012207176769152284
105,0.9853031039237976,0.001049511949531734,0.006039794068783522,0.007306444458663464,3.836166342807701e-06,6.67036965751322e-06,0.0002908226160798222
106,0.9847446084022522,0.0018645023228600621,0.010567869059741497,0.0024682197254151106,9.431880243937485e-06,0.00020835713075939566,0.0001369426172459498
107,0.9981403946876526,0.0003245174011681229,0.0009049563086591661,0.0005773567827418447,1.4186801990945241e-06,2.644282631081296e-06,4.872356294072233e-05
108,0.9527417421340942,0.00011344903032295406,0.02310703508555889,0.023416491225361824,9.577732271282002e-06,8.576766049372964e-06,0.0006032482488080859
109,0.9861047863960266,0.00015604172949679196,0.007211970631033182,0.00634398078545928,1.3733208561461652e-06,2.0603358734661015e-06,0.00017985704471357167
110,0.9887921214103699,0.0014267303049564362,0.007138448767364025,0.001919933594763279,1.2924188013130333e-05,6.540835784107912e-06,0.0007034052396193147
111,0.9717254638671875,0.0008829865837469697,0.01785256899893284,0.00442690122872591,0.00035453500458970666,1.3479771951097064e-05,0.004744059406220913
112,0.9854886531829834,0.0016215554205700755,0.005499524530023336,0.006160298828035593,4.6815097448416054e-05,1.1887814252986573e-05,0.0011712798150256276
113,0.9760032892227173,0.012729499489068985,0.010893226601183414,0.00035110447788611054,1.1393852901164792e-06,7.769918738631532e-06,1.4064796232560184e-05
114,0.8831344842910767,0.0012405386660248041,0.11554137617349625,6.472357927123085e-05,3.948598987335572e-06,5.185357622394804e-06,9.67587129707681e-06
115,0.9955379962921143,0.0023226577322930098,0.001865045865997672,1.3345872503123246e-05,1.1216029633942526e-06,4.7053345042513683e-07,0.0002595194091554731
116,0.9992945790290833,0.0006145571824163198,3.6078527045901865e-05,5.111094651510939e-05,1.1926651666271937e-07,1.9013491225905454e-07,3.498185378703056e-06
117,0.9998574256896973,6.851676880614832e-05,4.272819933248684e-05,2.4102017050608993e-05,1.1551122724995366e-07,1.509165059587758e-08,7.226335583254695e-06
118,0.9986833930015564,0.0004009716503787786,3.8397207390516996e-05,4.787682428286644e-06,8.10323456335027e-07,3.933442371817364e-07,0.0008712243870832026
119,0.9963455200195312,0.000845417263917625,0.0027169736567884684,2.6356527087045833e-05,1.4615383747695887e-07,4.71785483568965e-07,6.52614253340289e-05
120,0.9935047626495361,0.006067102309316397,0.0003016524133272469,1.9508477635099553e-05,8.762766015024681e-07,7.906861355877481e-06,9.819644765229896e-05
121,0.9981456995010376,0.0010617485968396068,0.0006937054567970335,3.362123970873654e-05,1.1079965815952164e-06,4.873680609307485e-06,5.935249282629229e-05
122,0.8684059977531433,0.0004465797101147473,0.13103553652763367,5.423709444585256e-05,9.900250915961806e-06,5.483748736878624e-06,4.229887417750433e-05
123,0.9884557127952576,0.000478296831715852,0.006643286440521479,0.0042595043778419495,9.595805749995634e-06,3.316109359730035e-05,0.00012041922309435904
124,0.9923473596572876,0.0008361794170923531,0.00505018187686801,0.0013580935774371028,1.842943311203271e-05,1.4526134691550396e-05,0.00037537040770985186
125,0.9757314920425415,0.0005544041050598025,0.003750432515516877,0.01965067721903324,1.4220960110833403e-05,1.283754227188183e-05,0.00028605901752598584
126,0.9854325652122498,0.0003441995941102505,0.00909209344536066,0.004694680217653513,1.0497985385882203e-05,3.938921963708708e-06,0.00042203435441479087
127,0.992276668548584,5.158802377991378e-05,0.005226637236773968,0.0020943530835211277,4.194794655631995e-06,8.627522447568481e-07,0.0003459601430222392
128,0.9857742190361023,0.0003221615916118026,0.0060793934389948845,0.007752171717584133,3.4944598610309185e-06,1.1855184311571065e-05,5.6805754866218194e-05
129,0.973546028137207,8.256977162091061e-05,0.016368037089705467,0.009954526089131832,8.038668397603033e-07,1.3377086816035444e-06,4.6727571316296235e-05
130,0.879264771938324,0.0015580804320052266,0.11172180622816086,0.006709215231239796,0.0002733603469096124,7.944520621094853e-05,0.000393289839848876
